firm_id,year,total_assets,debt_assets,roa,current_ratio,interest_coverage,revenue_growth,volatility,pd,default,lgd,ead
36,2023,4028334.588373448,0.1766046090707247,0.04445729506410357,1.0053108646301399,1.5415258086764732,0.13852892331110225,0.2068363565914062,0.00914220174827967,0,0.4954312350987663,1895475.537052808
37,2023,460620.5477098531,0.25806347299908466,-0.052697436389559996,1.5160126716841087,3.5569318107943433,-0.029635045110767554,0.3446293246829594,0.06780907415345394,0,0.6006590341403517,185395.1211777852
38,2023,866150.4923150208,0.18946469672779903,0.032105482033551375,1.4394403009386765,0.982983485043472,0.07599005576782514,0.3175081840812194,0.048829074218959115,0,0.3100644549800105,183156.57514469427
39,2023,3980274.06669766,0.41553989542792674,0.08408060139633979,1.1311908187132806,2.4656505047598314,-0.15295096895416718,0.22667979699408178,0.04402434476764819,0,0.47670792420987074,2289029.6874612747
40,2023,6841151.203178776,0.3736665773648109,0.11255845347438817,1.061623884264384,2.4870812364971755,-0.07987042316779505,0.14525919495839484,0.002,0,0.7308486786939541,2438390.187323002
41,2023,3880087.5709994114,0.31574326822413956,0.016790614653308618,1.9594023233511786,2.112502692802486,0.08687029672494095,0.353814669602009,0.05870937000359189,0,0.39896244293102767,1929299.8607681724
42,2023,2912002.9973611305,0.08399329541065491,0.06849009317172194,0.6517087299787032,3.6986829064799838,-0.03009081833827803,0.24323472234012183,0.010598490776085143,0,0.6102519807005684,1056493.275933275
43,2023,2419076.2355473335,0.17040026056912042,0.09187516129293151,1.7389394680480257,1.2145520286644174,-0.04399628703721987,0.08816234343325377,0.002,0,0.42882946841853425,1370330.143434336
44,2023,745252.2343316019,0.1477675605532415,0.050448326127835966,1.898755153439062,1.3404714245398652,0.17958616974520977,0.09676196010300761,0.002,0,0.7199380525975485,127169.61196631669
45,2023,1591449.4959828076,0.05,-0.04133121830108921,1.3907208308307917,3.858574118808008,0.26109592112728747,0.2937633430072977,0.05464731635362999,0,0.20317981667443424,593733.7015538974
46,2023,2062359.4079810588,0.10329415178606531,0.0598915999829701,1.526186419862498,7.953628699999481,0.13370139368194833,0.12241938072344813,0.002,0,0.4597434286515426,232175.268376065
47,2023,9408482.427310096,0.10515294927659564,0.08045722496243574,2.0817474998486905,2.6691205730349066,-0.06918805717350637,0.43596474936036134,0.028946454572946326,0,0.22817179572811655,1869435.3160602374
48,2023,4609446.255145931,0.22786647909438923,0.012103084199261649,1.1475742446379715,4.06712604578538,0.21635193328176996,0.15629297156406693,0.0021774479585050773,0,0.3448684775578659,1108632.9101357555
49,2023,560710.4081046488,0.40368453719585895,0.03983381876502452,1.199173785555438,4.985152567382628,-0.11614322596483823,0.24996392746427237,0.01889231262565231,0,0.3439771822057208,188569.73373014515
50,2023,4520277.61601561,0.18541250912330293,0.003780158314849437,1.252258159450346,5.282524724264091,0.009550854592467403,0.2659111966160305,0.002,0,0.40995655392992186,2305731.813912652
51,2023,2224221.933426562,0.23563203212078124,-0.052805901943214106,2.082662799611641,1.267669555749068,0.04547777669873732,0.17706222607631544,0.0523427673125256,0,0.27175629739570206,741393.7810887614
52,2023,1661245.2001314748,0.23568719520267642,0.09108017647150626,2.146146873442354,1.4599348564224746,0.23240378438387488,0.05,0.002,0,0.4392390663660732,632259.2907924195
53,2023,6026495.900958898,0.2556894500410284,0.04985005864792594,0.8020548827681905,1.5650852961593675,0.13126591375517255,0.26908950976162277,0.049267356924269236,0,0.5190699756721767,3387054.498550446
54,2023,9165889.811086843,0.27731658935159587,0.11390699986819931,2.0031203736558183,12.716584919781045,-0.006375769479951977,0.17467600098977418,0.002,0,0.22021453010676512,4383735.585176614
55,2023,8295967.564567506,0.4929038584246122,0.0842928876762471,1.909454153173642,4.0818664675135095,-0.054495627077974985,0.26165384276164433,0.01346512014417782,0,0.35476012649557925,1037839.5965899442
56,2023,1412373.9184965936,0.22461636012846697,0.03583160953338205,2.276797405224914,3.9379196502263993,0.14021926538032545,0.2377668947761291,0.002,0,0.8311488199144534,265852.97221239225
57,2023,2399540.0332760573,0.4978941595164927,0.046672773595823655,1.6925540160631898,3.6436597506419264,-0.013335895722035543,0.27632912480718036,0.03089324746515422,0,0.49938557082987733,285806.22849320027
58,2023,4552847.55484766,0.2708167713466874,0.0726470956308069,1.4778699398607116,0.9449391709780373,0.061674008786497515,0.406187012065606,0.06961037156345191,0,0.17733881937273493,612486.0695008894
59,2023,8671437.417573128,0.2447966527292512,0.08867533667022974,2.0726083432858293,12.814180081594504,-0.09697764892591157,0.19538169872728775,0.002,0,0.23993012028603186,2336322.8462986234
60,2023,2024484.7104271078,0.7069398340941843,0.06290682522968045,1.8494518957508828,3.9882399752694337,0.09692578552242005,0.2031155345657504,0.033857846897428594,0,0.4838856368059292,939217.6772585011
61,2023,2715104.562055452,0.4405181037535751,0.09422372581157937,2.6224492070743635,4.847815010427985,0.08886951457474787,0.083420269724611,0.002,0,0.4650999057861357,603232.2831619794
62,2023,1081289.6704556881,0.05,0.03813325053302114,1.979353922480914,0.6620481237951505,-0.08416200616581718,0.23048160489007052,0.01671388237700547,0,0.361883579744868,320216.5087816401
63,2023,988351.1968028862,0.3382887652701045,0.01011425812857255,1.5767739882119578,5.071897875061915,0.14316231128716403,0.29098699892749663,0.01989200471129672,0,0.7789972435331964,293478.36619435507
64,2023,7367034.600885621,0.1093125928188253,0.04740762985755479,0.9129478098119144,2.044248090340119,0.09547458082427815,0.20165051224289732,0.010289640025625617,0,0.842809323130298,2911107.8508391166
65,2023,12688923.792528238,0.2790779756873904,0.05820739562944735,1.2095414114029408,0.9434363483465366,0.11400242527800977,0.29164305004054913,0.05930490053259039,1,0.4103424960225415,6933982.996661393
66,2023,3041890.8751301914,0.12319567633573482,0.001938584210428529,0.782022510985992,1.267427261300767,0.0021321307249869345,0.23224914745108088,0.04016273443035513,0,0.5809435298890109,1799624.1383362985
67,2023,8917559.762403492,0.31085490028701984,-0.003468883365864879,1.3924689819695684,0.9881553401084539,0.05789564112864423,0.11977337620310102,0.021988812887947982,0,0.5884749256981504,3587583.179939493
68,2023,4693250.754961069,0.5807638662086987,0.0678954518589371,1.9630337966164226,0.974893196445457,0.04633788688653245,0.28119850711831046,0.05368099181937923,0,0.6083809709216366,1654536.2809017317
69,2023,1714925.5822983999,0.3520188680892029,0.03374572594518306,1.4981644557597422,2.853191682562129,0.02518295952457695,0.2294167866434983,0.03740791732630283,0,0.3539872017339144,756175.5863351795
70,2023,4692122.541404839,0.21162448830095731,0.04336636377351992,2.0108626343800364,1.9948917116913836,0.05705032781658458,0.26227578214093583,0.017724597085857774,0,0.7409173825830806,2036454.491336316
71,2023,15218716.339492572,0.19060156650468274,0.035612293371967065,1.6687868667195067,3.551093164434848,0.16564429737963826,0.19330501167895836,0.00785985422221025,0,0.4397104205648386,5508763.364606703
72,2023,3153974.4980731634,0.5287406174504465,0.11082403607052849,1.2984538551229952,10.389344325901993,0.14749506387039268,0.1844597477009105,0.002,0,0.5132988121537667,1477568.1361397004
73,2023,15629077.129143951,0.3441654266410305,0.10047044641580001,1.543812577584982,2.450757178106373,-0.07818606774688566,0.2657410807552965,0.002,0,0.4503065265342465,5401967.037211327
74,2023,238054.49473294392,0.509483025220101,0.0005058523984332736,1.7360483455275482,0.4511698354149122,0.138540181690694,0.22694000879578652,0.07696653992877285,0,0.4290470741551862,142411.15306520206
75,2023,7436437.818927337,0.3888300984943921,0.028688271476782122,1.5696116992318079,2.2399049473811465,0.15911433727480356,0.42242782491692654,0.10713333790728768,0,0.49176066899067894,925826.4820817491
76,2023,3566328.05439906,0.24862235523960224,0.08400017071878373,1.575342114425957,7.061909971458529,0.024882232664763373,0.3298730512161165,0.002,0,0.27211716393097246,1146958.9584684402
77,2023,2424152.7734455015,0.32585022418213927,0.0740774494841297,1.1154749462066467,2.537675290552133,0.09084471037977766,0.30450042594676885,0.03137583732447779,0,0.15432704712395262,723639.109546599
78,2023,3583178.367069597,0.6161490898475421,0.04834168150680858,1.2835118673788921,9.239285196299791,0.08940016673030178,0.23225191984985855,0.002,0,0.417992928597941,1738386.0740070308
79,2023,447947.3962414743,0.2637367830498125,0.004495991801430586,2.629230398077322,3.905372911013235,-0.044996661667430125,0.05,0.002,0,0.3179358544615096,87534.60039392393
80,2023,2624308.818668374,0.18218694455348772,0.022698398153858174,2.1142332452117714,0.624617518161545,0.0018043712471671955,0.16924050723823209,0.0059791741107864445,0,0.532125551697996,832004.9605616083
81,2023,4672068.996706139,0.171892970512924,0.029329297298148413,0.7630795515951421,2.9673396194135053,0.11508102388516073,0.18527065474156817,0.03372467273285991,0,0.5150685238067474,2097629.4152337676
82,2023,14330404.755665625,0.39670589681207996,0.061079773244764025,0.31651552124681914,3.4473335060649495,-0.009582223683145118,0.2225015613710086,0.0496553483912197,0,0.45202200295450534,5755032.27038919
83,2023,1946862.7362221002,0.2024517443898647,0.11814908618788951,1.5380962107243612,6.45131922575543,0.13754995592623076,0.24666405006100464,0.002,0,0.6722362185831577,725324.9638236959
84,2023,1456441.0737147685,0.22863765281597825,0.022524790608474884,1.946736447212995,11.654696796805842,0.17049724408497616,0.3156074965485495,0.002,0,0.44906584817055456,462387.3674009231
85,2023,1979278.527891486,0.46349070456281477,0.008958590097790396,1.2400290812888963,5.619150049739159,0.1543671841980471,0.2773145561070065,0.03231114929300426,0,0.23127737355811553,942145.2883433015
86,2023,8165284.418973608,0.10118673151915425,0.04565654092688227,2.010829364098969,3.8666319768891264,0.2379804603169457,0.36592031914699047,0.0022626854389336225,0,0.41645336375183767,3455650.9543767394
87,2023,4541423.693155836,0.2799184058289093,0.09126955922056236,1.529827282503542,4.669026619323614,0.030926771770888747,0.21880980264807504,0.002,0,0.6256451650282515,2440359.0569010945
88,2023,1924621.3330169085,0.4914679824608622,-0.007875318670428129,1.4184693601365126,2.376418577201519,0.05772010739690629,0.2757162944170162,0.08638602692614686,0,0.16736179905591858,897834.7802711948
89,2023,5461682.4053907385,0.31599410767455666,0.10814536603499791,1.8780575880875907,0.8434098410373109,0.07206630477626402,0.2843844227778801,0.04022905806756487,0,0.43589455094250357,929599.0027085491
90,2023,3602280.0470432,0.2817194221228608,0.04311874551537322,1.2340621035488655,2.8100348038432346,0.033960207500926154,0.2745726284358589,0.0349816756527814,0,0.5363193051838433,1476102.7678207755
91,2023,8611809.272720702,0.3774191190742991,0.020627199907465053,1.3566468390981734,3.640904944830327,0.09421789741016445,0.3781890247940143,0.05284454879666253,0,0.8478363501791675,1052959.1734011683
92,2023,1620016.5223250643,0.3231700330669986,-0.014007571470486382,1.8350836310652314,1.0377697084289037,-0.1311204029011989,0.3303774322747193,0.06716697707317569,1,0.6312386455391409,475775.2508233987
93,2023,2355674.9642753038,0.2453787438648542,0.0782608309368251,1.484302031466988,7.856155083274138,0.060490538869251924,0.11805967804985776,0.002,0,0.46989245750467284,720763.1677102657
94,2023,2208649.601898013,0.05079942872190077,0.043153152190338606,2.454388136688868,6.075892016175662,-0.09774366498828957,0.238566890094066,0.002,0,0.5281138839520421,1164933.3523590434
95,2023,756520.6070814367,0.3893073782684028,0.05682821931018028,1.846912706428009,0.9071847716675362,-0.05626232776075781,0.2486026317770205,0.047835720927942436,0,0.16534569595726117,143879.5172638276
96,2023,4395624.960527974,0.09094489894008022,0.013967530359545448,1.8144069141663808,8.106496935937427,0.11328898110299135,0.4651541063695006,0.03252243166508491,0,0.29254167211410564,1853946.0471410623
97,2023,4244163.369405011,0.40660733444171865,0.037236158629959056,1.4752476769674658,2.1241006826463837,0.02008837615509799,0.21702088187545301,0.04909510376699218,0,0.5476433506665945,832677.3139439317
98,2023,3285776.1622254853,0.05,0.030536750145810487,1.937377338354803,1.458205759194333,0.10976144747158062,0.1517516096663818,0.002,0,0.4741751094984477,1887136.5005328283
99,2023,2585457.0702139586,0.13406080555620095,0.0459762757848717,1.3386961135991768,6.44575744676599,0.017922339639886996,0.29383254294766437,0.002,0,0.49331117798960894,943041.5011073598
100,2023,793833.6884901945,0.3113574232014944,0.02321790694496758,1.6411888755997577,2.60949435745978,0.1506406316391156,0.2996985719623779,0.04402249000042425,0,0.45511719805160417,360485.3414356785
101,2023,2146511.8285094923,0.23475450753864355,-0.011367238427488859,1.0418534764977199,12.420499047664753,0.01609192943786966,0.2426227136270308,0.002,0,0.44923636536277284,908559.8470145413
102,2023,2320482.006471551,0.20655144744303597,0.15913998981186428,2.0197206961152956,1.3739496727999876,-0.15549184895631232,0.227973899702911,0.002,0,0.4654395972718196,584342.0663190093
103,2023,1465522.9962866064,0.6816552682617121,-0.004536169893500565,1.645302348630896,0.6802288324055291,0.06253925820112707,0.34489039560620854,0.12159344609926677,0,0.2915947223602792,806915.3206797007
104,2023,2782093.5793419206,0.4125868136483029,0.057258360277701564,2.491256531848938,2.172002113347032,-0.1768859845702551,0.16464018457401797,0.016220922551372044,0,0.41566095414826015,1150741.604876499
105,2023,4896596.142113115,0.053121042959720026,-0.020881113136961685,2.6961491918348788,5.110912702117036,-0.10527209025324075,0.2159046657131464,0.002,0,0.2633843052856738,1739070.2367277152
106,2023,21556455.767098613,0.49061904250908245,-0.02988189746471899,1.881659725716574,1.2947085495655672,-0.04829465289985701,0.19778501378866126,0.0648874731378508,0,0.35706053148926387,7850437.535419451
107,2023,3892560.8408014495,0.4547962996448925,0.053913059674090706,1.5342126556039517,0.9379296749007661,-0.06077094777701874,0.3593894597620588,0.08263742794737244,0,0.62938575138068,2122789.611854576
108,2023,4229314.117545241,0.36081494259459335,0.05697470351073213,1.0269677439372156,3.264615273220042,-0.014505080441628529,0.2785494203286344,0.03898600182800579,0,0.4228871534253655,547948.8222944295
109,2023,3034490.4716114807,0.18806662822322226,0.10045995963209535,1.952374901629412,0.8428639110352878,-0.06420678235311059,0.14350059026787296,0.002,0,0.5393759212921212,893751.6528189643
110,2023,479849.97632189066,0.396148132078496,0.06598187364062824,1.6051422819476142,3.474164990680522,-0.10059526635856728,0.1535493606737231,0.002,0,0.46729418311688253,249912.47228009146
111,2023,3183482.0008970536,0.2841761625924747,0.04400757125016837,1.769017419577231,2.0699026123931503,0.19418357448407741,0.4373415123612151,0.08511274451040925,0,0.39226624996600884,378062.756763286
112,2023,3471961.3053958924,0.4365609916533659,0.012015990237399833,2.3648936937281215,4.037288045426117,-0.027814454639189586,0.358321774810704,0.03587187915217122,0,0.2987146940087365,1456802.3608506992
113,2023,38387487.284299016,0.14190926688076597,0.10996048272934195,1.0877883556683265,0.8984690288963253,-0.18307676531473976,0.33415502815234793,0.033156836415603005,0,0.3899916521385963,11578898.07967734
114,2023,2696968.8042430547,0.17512991611967793,0.08715404984200896,1.0378479157593317,7.67931631071928,0.003908162699074284,0.2512246940973342,0.002,0,0.4774767668970787,545574.4993281827
115,2023,4419545.153601332,0.10939522362794184,0.00014682089006301524,1.38178703081466,2.348019981657059,-0.07247310580275537,0.40084732401204093,0.07868487069302368,0,0.5370230166186389,1793020.224347116
116,2023,3157490.8340685805,0.15094659543979538,0.05151854912842541,1.9106005748759116,5.006905874171826,-0.04849676272928136,0.13965952140217414,0.002,0,0.4683505296835929,1627782.8331618768
117,2023,1015937.0660932943,0.19977115884535762,0.055762089261059876,1.777433620107244,5.858539667462711,0.11103424813524854,0.32529675122044904,0.002,0,0.5474220476918567,338987.49446527427
118,2023,10250354.153523022,0.32373719499724907,0.03617385373577324,1.0521557441521137,1.0768542270739627,-0.004815761878521792,0.20567264934744367,0.04279895173341074,0,0.2219744846160441,1777090.5199167153
119,2023,6933900.34152151,0.15229284112134703,0.0808740194322718,1.8782764503512412,5.505821613808833,-0.07525966012178853,0.22511066803447705,0.002,0,0.5799993836375252,1754801.0579925177
120,2023,7210378.086320525,0.27150653100697675,0.08326932553392709,0.8993935905533685,0.8693117954219198,0.08462535099572446,0.3225789264832387,0.050871440945817664,0,0.28076154889470706,4259001.793178483
121,2023,1316664.9510459376,0.48509930163334536,0.04238057208779577,1.0811291628255713,0.908363914111466,0.1549940830609086,0.23564424913184923,0.05419231684860182,0,0.5975256925737032,204801.89190202812
122,2023,13293613.779713647,0.35969416552293865,0.03876523016809366,1.4422713414054054,13.081504845882124,0.09368721626398449,0.2065300140538742,0.002,0,0.5253608765119264,2397603.0814448055
123,2023,804638.9425443581,0.19668016242726186,0.10995833850670127,1.22328437701239,6.615945334307901,-0.20535555716504253,0.20048423519120745,0.002,0,0.1694715656782551,478831.7224909592
124,2023,5878764.000605914,0.05,0.08731355569448948,1.9449297443254674,14.281019391843289,-0.0714989502397014,0.05136542544888756,0.002,0,0.5605444236277395,3180709.4472904694
125,2023,29222678.47246102,0.2799801593212404,0.052894415596335384,1.6431892415005471,2.0214776937094587,0.044744853063620506,0.32632036192756564,0.045000503884993326,0,0.5992646009749367,13254365.82026995
126,2023,1214039.3636991906,0.18606212320601692,-0.015168361563202143,2.38278058881363,2.950406422680438,0.01557005947359847,0.14933699272012066,0.002,0,0.6386817690518858,213053.7428504528
127,2023,1855569.602807166,0.11690970530073955,0.06376000425220144,1.3764073173227929,4.144921282284124,0.007272484606080348,0.4358409405659278,0.04049858668492773,0,0.33471025738409654,408734.8055035967
128,2023,3611563.594071539,0.28672806899006137,0.07792333859670673,1.4388989244796282,2.691889993512675,-0.058275669284083405,0.22123874501850072,0.002,0,0.47691162631057893,686526.1036580624
129,2023,1975879.8403150253,0.4524646695830735,-0.060180865135934916,2.1051913045308814,1.496443336298814,-0.10055840830774398,0.38094397974459576,0.09761476818001898,0,0.5541674074573063,820933.4731136656
130,2023,693382.1498261022,0.17178147128900662,0.06007477793272102,1.4545395984381022,1.3272806720591044,0.24077817178130204,0.06909689673173192,0.002,0,0.5604490301118119,207622.49842269716
131,2023,3501013.2158421013,0.4198229253993504,0.03333232052817059,2.247002623853773,3.2255058358153423,0.04271109531389119,0.3231483021198599,0.06037297489995651,0,0.5114281142794453,433739.01521448145
132,2023,1129963.9485865717,0.23346542109232404,0.04116582879481794,1.7704141051922457,1.1577889708582867,0.10421217888674178,0.34885557325118116,0.0845200736482338,0,0.3860045634815067,277571.295149515
133,2023,5249232.485461905,0.3430824449809528,0.013704761889467176,0.32360676505732044,1.132139500795405,0.040625117358380904,0.3803563634364434,0.12616168539913836,1,0.5981915631163721,2783807.6850342685
134,2023,1303515.9724184491,0.4799059691988199,0.04407242838385433,2.088785207074732,3.7242206517076584,0.04463486986379896,0.09719612272133865,0.002421519126737038,0,0.5990729950221775,649178.5454054784
135,2023,15400867.623998392,0.05,0.10567966304725326,1.9563634065599045,2.5190265036493944,0.03378966001907126,0.17972813629130707,0.002,0,0.42685825408550965,6491556.599198976
136,2023,1493669.956566109,0.35244812387156554,0.03214406004737938,1.9756663030552724,5.753250597992663,-0.07204458590744323,0.307650995275608,0.01688140200434582,0,0.33246677939384084,213253.8842220473
137,2023,2368905.243443023,0.6577252418827442,0.08862294235172735,0.544510810727371,1.9349294617353114,-0.11144894580342476,0.26484419788441094,0.08183604324228733,0,0.34081449912027845,1282514.4245058214
138,2023,7374341.863566316,0.5379363637806488,0.01774675124481559,1.1685050193644761,1.707440114853339,0.07862253737449869,0.27933596425638346,0.08591366653044373,1,0.6547226572998318,2708292.7132936264
139,2023,954684.0085078825,0.12275555219550162,0.08035024770624155,1.2056475832216151,3.8146263470303756,0.05878424072711665,0.2139713394190668,0.002,0,0.592601757737764,331550.30473444826
140,2023,4103947.751370365,0.3162967511292953,0.050066234224878055,1.079439316219804,1.4196070391987876,0.13382808984597072,0.4050798615055691,0.0843856309805833,1,0.4469940325919956,2327068.8333336157
141,2023,12080978.565675972,0.7182985797189214,0.06408099315157123,2.370961265946969,1.6056004833734356,0.11353608266420265,0.5108465448279813,0.12216349190729188,0,0.4201240188718504,1261520.1064256562
142,2023,655082.6995083367,0.2096374939492888,0.0502861302438995,1.494116081088183,1.6573774234879612,-0.04085121927496709,0.26039799240090894,0.020227343223504134,0,0.18477198587164834,247587.59140206737
143,2023,3931902.0876682876,0.47984139810788023,0.07566500929764834,1.4817195286854146,2.298457659030588,0.15325913089218718,0.29534212455052516,0.05746721722087732,0,0.4373398343432862,1948737.945552177
144,2023,4239190.097612285,0.30096354758337374,-0.05270340471735033,1.7760041551578896,11.222820327971242,0.11650271951545174,0.25562437456228176,0.002,0,0.2713327268168739,558917.0244971694
145,2023,7144281.980951149,0.21998463055148423,-0.006793012538302778,1.784650833944691,0.9035434675127403,0.10908415698573351,0.3784053399047437,0.08458635097052122,0,0.47384992147376376,1990297.1807606746
146,2023,948891.0719937899,0.47774106931540994,0.06668321992034579,0.2,7.663019262550988,0.2649326791978808,0.3329116284256811,0.042037605376754175,0,0.6277870870142161,558652.589497855
147,2023,872871.287467478,0.4771332841901341,-0.03174153415584943,1.1768212314253184,4.904874002049972,0.2443958762508188,0.14336194293631563,0.03793710077233167,0,0.3029322670541339,179718.11053534373
148,2023,5509263.827710892,0.13018424985566324,0.02877678577411163,0.7936057111043616,9.521792109620991,0.10899137665548858,0.1887297989505355,0.002,0,0.4857880140582051,2014130.2020147876
